2.021040600000000000e+07,1.653255100000000093e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653255400000000081e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653255799999999872e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653256099999999860e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653256499999999942e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653256799999999930e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653257300000000105e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653257500000000000e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653257999999999884e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653258200000000070e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653258699999999953e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653258999999999942e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653259400000000023e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653259700000000012e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653260100000000093e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653260400000000081e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653260799999999872e+05,2.317000000000000171e+01,2.021040600000000000e+07,1.653261099999999860e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653261499999999942e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653261799999999930e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653262200000000012e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653262500000000000e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653262999999999884e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653263200000000070e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653263699999999953e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653263900000000140e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653264400000000023e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653264599999999919e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653265100000000093e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653265400000000081e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653265799999999872e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653266099999999860e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653266499999999942e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653266799999999930e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653267200000000012e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653267500000000000e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653267900000000081e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653268200000000070e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653268599999999860e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653268900000000140e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653269299999999930e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653269599999999919e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653270000000000000e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653270299999999988e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653270700000000070e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653271000000000058e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653271400000000140e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653271700000000128e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653272099999999919e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653272399999999907e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653272799999999988e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653273099999999977e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653273500000000058e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653273800000000047e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653274200000000128e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653274500000000116e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653274899999999907e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653275199999999895e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653275599999999977e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653275899999999965e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653276300000000047e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653276600000000035e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653277000000000116e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653277300000000105e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653277699999999895e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653277999999999884e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653278399999999965e+05,2.317000000000000171e+01,2.021040600000000000e+07,1.653278699999999953e+05,2.317000000000000171e+01
2.021040600000000000e+07,1.653279100000000035e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653279400000000023e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653279800000000105e+05,2.317000000000000171e+01,2.021040600000000000e+07,1.653280000000000000e+05,2.317000000000000171e+01
2.021040600000000000e+07,1.653280499999999884e+05,2.317000000000000171e+01,2.021040600000000000e+07,1.653280700000000070e+05,2.317000000000000171e+01
2.021040600000000000e+07,1.653281099999999860e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653281400000000140e+05,2.317000000000000171e+01
2.021040600000000000e+07,1.653281799999999930e+05,2.316000000000000014e+01,2.021040600000000000e+07,1.653282099999999919e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653282500000000000e+05,2.317000000000000171e+01,2.021040600000000000e+07,1.653282799999999988e+05,2.317999999999999972e+01
2.021040600000000000e+07,1.653283200000000070e+05,2.317000000000000171e+01,2.021040600000000000e+07,1.653283500000000058e+05,2.317000000000000171e+01
2.021040600000000000e+07,1.653283999999999942e+05,2.317000000000000171e+01,2.021040600000000000e+07,1.653284200000000128e+05,2.317000000000000171e+01
2.021040600000000000e+07,1.653284599999999919e+05,2.317000000000000171e+01,2.021040600000000000e+07,1.653284899999999907e+05,2.317000000000000171e+01
2.021040600000000000e+07,1.653285299999999988e+05,2.317999999999999972e+01,2.021040600000000000e+07,1.653285599999999977e+05,2.317000000000000171e+01
2.021040600000000000e+07,1.653286000000000058e+05,2.317000000000000171e+01,2.021040600000000000e+07,1.653286300000000047e+05,2.316000000000000014e+01
2.021040600000000000e+07,1.653286799999999930e+05,2.317000000000000171e+01,2.021040600000000000e+07,1.653287000000000116e+05,2.317000000000000171e+01
2.021040600000000000e+07,1.653287500000000000e+05,2.317000000000000171e+01,2.021040600000000000e+07,1.653287699999999895e+05,2.317000000000000171e+01
2.021040600000000000e+07,1.653288099999999977e+05,2.317000000000000171e+01,2.021040600000000000e+07,1.653288399999999965e+05,2.317000000000000171e+01
2.021040600000000000e+07,1.653288800000000047e+05,2.317000000000000171e+01,2.021040600000000000e+07,1.653289100000000035e+05,2.317000000000000171e+01
2.021040600000000000e+07,1.653289500000000116e+05,2.317000000000000171e+01,2.021040600000000000e+07,1.653289800000000105e+05,2.317000000000000171e+01
2.021040600000000000e+07,1.653290199999999895e+05,2.317000000000000171e+01,2.021040600000000000e+07,1.653290400000000081e+05,2.317000000000000171e+01
2.021040600000000000e+07,1.653290799999999872e+05,2.317000000000000171e+01,2.021040600000000000e+07,1.653291099999999860e+05,2.317999999999999972e+01
2.021040600000000000e+07,1.653291499999999942e+05,2.317000000000000171e+01,2.021040600000000000e+07,1.653291799999999930e+05,2.317000000000000171e+01
2.021040600000000000e+07,1.653292200000000012e+05,2.317000000000000171e+01,2.021040600000000000e+07,1.653292399999999907e+05,2.317000000000000171e+01
2.021040600000000000e+07,1.653292799999999988e+05,2.317999999999999972e+01,2.021040600000000000e+07,1.653293099999999977e+05,2.317000000000000171e+01
2.021040600000000000e+07,1.653293500000000058e+05,2.317999999999999972e+01,2.021040600000000000e+07,1.653293800000000047e+05,2.317000000000000171e+01
2.021040600000000000e+07,1.653294200000000128e+05,2.317000000000000171e+01,2.021040600000000000e+07,1.653294500000000116e+05,2.317000000000000171e+01
2.021040600000000000e+07,1.653294899999999907e+05,2.317000000000000171e+01,2.021040600000000000e+07,1.653295199999999895e+05,2.317000000000000171e+01
2.021040600000000000e+07,1.653295599999999977e+05,2.317999999999999972e+01,2.021040600000000000e+07,1.653295899999999965e+05,2.317999999999999972e+01
2.021040600000000000e+07,1.653296300000000047e+05,2.317000000000000171e+01,2.021040600000000000e+07,1.653296499999999942e+05,2.317999999999999972e+01
2.021040600000000000e+07,1.653296900000000023e+05,2.317000000000000171e+01,2.021040600000000000e+07,1.653297200000000012e+05,2.317999999999999972e+01
2.021040600000000000e+07,1.653297600000000093e+05,2.317999999999999972e+01,2.021040600000000000e+07,1.653297900000000081e+05,2.317999999999999972e+01
2.021040600000000000e+07,1.653298299999999872e+05,2.317999999999999972e+01,2.021040600000000000e+07,1.653298599999999860e+05,2.317999999999999972e+01
2.021040600000000000e+07,1.653298999999999942e+05,2.317000000000000171e+01,2.021040600000000000e+07,1.653299299999999930e+05,2.317999999999999972e+01
2.021040600000000000e+07,1.653299700000000012e+05,2.317999999999999972e+01,2.021040600000000000e+07,1.653300000000000000e+05,2.317999999999999972e+01
2.021040600000000000e+07,1.653300400000000081e+05,2.317999999999999972e+01,2.021040600000000000e+07,1.653300599999999977e+05,2.317999999999999972e+01
2.021040600000000000e+07,1.653301000000000058e+05,2.321999999999999886e+01,2.021040600000000000e+07,1.653301300000000047e+05,2.317999999999999972e+01
2.021040600000000000e+07,1.653301700000000128e+05,2.317999999999999972e+01,2.021040600000000000e+07,1.653302000000000116e+05,2.317999999999999972e+01
2.021040600000000000e+07,1.653302399999999907e+05,2.317999999999999972e+01,2.021040600000000000e+07,1.653302699999999895e+05,2.317999999999999972e+01
2.021040600000000000e+07,1.653303099999999977e+05,2.317999999999999972e+01,2.021040600000000000e+07,1.653303399999999965e+05,2.317999999999999972e+01
